,Zone,Year,Date,Above Danger,Near Danger,Below Danger
348,6,2019,2019/03/13 6:56 AM,0,4,4
349,6,2019,2019/03/12 7:40 AM,0,2,2
350,6,2019,2019/03/11 7:21 AM,0,3,3
351,6,2019,2019/03/10 7:29 AM,0,3,3
352,6,2019,2019/03/09 7:30 AM,0,4,4
353,6,2019,2019/03/08 7:02 AM,0,4,4
354,6,2019,2019/03/07 7:32 AM,0,4,4
355,6,2019,2019/03/06 7:38 AM,0,3,3
356,6,2019,2019/03/05 8:02 AM,0,3,3
357,6,2019,2019/03/04 7:08 AM,0,4,3
358,6,2019,2019/03/03 7:11 AM,0,4,3
359,6,2019,2019/03/02 7:27 AM,0,3,3
360,6,2019,2019/03/01 7:09 AM,0,2,2
361,6,2019,2019/02/28 7:24 AM,0,2,1
362,6,2019,2019/02/27 7:33 AM,0,2,1
363,6,2019,2019/02/26 7:07 AM,0,2,2
364,6,2019,2019/02/25 7:10 AM,0,2,2
365,6,2019,2019/02/24 6:52 AM,0,3,2
366,6,2019,2019/02/23 7:37 AM,0,3,3
367,6,2019,2019/02/22 7:18 AM,0,3,3
368,6,2019,2019/02/21 7:36 AM,0,3,3
369,6,2019,2019/02/20 6:54 AM,0,2,2
370,6,2019,2019/02/19 6:43 AM,0,2,2
371,6,2019,2019/02/18 7:23 AM,0,2,2
372,6,2019,2019/02/17 7:06 AM,0,2,2
373,6,2019,2019/02/16 7:51 AM,0,3,3
374,6,2019,2019/02/15 7:58 AM,0,3,3
375,6,2019,2019/02/14 7:52 AM,0,2,2
376,6,2019,2019/02/13 7:32 AM,0,2,2
377,6,2019,2019/02/12 7:10 AM,0,2,2
378,6,2019,2019/02/11 7:00 AM,0,2,2
379,6,2019,2019/02/10 7:10 AM,0,2,2
380,6,2019,2019/02/09 7:18 AM,0,2,2
381,6,2019,2019/02/08 7:38 AM,0,3,3
382,6,2019,2019/02/07 6:47 AM,0,3,3
383,6,2019,2019/02/06 7:25 AM,0,4,4
384,6,2019,2019/02/05 7:48 AM,0,3,2
385,6,2019,2019/02/04 7:20 AM,0,3,2
386,6,2019,2019/02/03 6:51 AM,0,3,3
387,6,2019,2019/02/02 7:40 AM,0,1,1
388,6,2019,2019/02/01 7:28 AM,0,2,1
389,6,2019,2019/01/31 6:49 AM,0,2,1
390,6,2019,2019/01/30 6:54 AM,0,2,1
391,6,2019,2019/01/29 7:15 AM,0,2,2
392,6,2019,2019/01/28 7:09 AM,0,2,2
393,6,2019,2019/01/27 7:28 AM,0,2,2
394,6,2019,2019/01/26 7:45 AM,0,3,2
395,6,2019,2019/01/25 7:56 AM,0,3,2
396,6,2019,2019/01/24 7:44 AM,0,3,2
397,6,2019,2019/01/23 6:59 AM,0,3,2
398,6,2019,2019/01/22 7:22 AM,0,3,3
399,6,2019,2019/01/21 7:07 AM,0,3,2
400,6,2019,2019/01/20 7:21 AM,0,3,3
401,6,2019,2019/01/19 7:20 AM,0,3,3
402,6,2019,2019/01/18 7:15 AM,0,4,4
403,6,2019,2019/01/17 7:32 AM,0,3,3
404,6,2019,2019/01/16 7:46 AM,0,4,4
405,6,2019,2019/01/15 7:26 AM,0,2,2
406,6,2019,2019/01/14 6:48 AM,0,2,2
407,6,2019,2019/01/13 7:03 AM,0,2,2
408,6,2019,2019/01/12 7:34 AM,0,2,2
409,6,2019,2019/01/11 7:36 AM,0,2,2
410,6,2019,2019/01/10 7:54 AM,0,3,3
411,6,2019,2019/01/09 7:14 AM,0,3,3
412,6,2019,2019/01/08 6:47 AM,0,3,3
413,6,2019,2019/01/07 7:38 AM,0,4,3
414,6,2019,2019/01/06 7:47 AM,0,3,3
415,6,2019,2019/01/05 7:30 AM,0,1,1
416,6,2019,2019/01/04 7:13 AM,0,2,1
417,6,2019,2019/01/03 7:02 AM,0,2,1
418,6,2019,2019/01/02 6:13 AM,0,2,2
419,6,2019,2019/01/01 7:03 AM,0,2,2
420,6,2018,2018/12/31 7:44 AM,0,2,2
421,6,2018,2018/12/30 7:36 AM,0,2,2
422,6,2018,2018/12/29 7:28 AM,0,2,2
423,6,2018,2018/12/28 7:37 AM,0,2,2
424,6,2018,2018/12/27 7:26 AM,0,3,3
425,6,2018,2018/12/26 7:55 AM,0,3,3
426,6,2018,2018/12/25 7:41 AM,0,2,2
427,6,2018,2018/12/24 7:19 AM,0,2,2
428,6,2018,2018/12/23 7:28 AM,0,1,1
429,6,2018,2018/12/22 7:34 AM,0,1,1
430,6,2018,2018/12/21 7:14 AM,0,1,1
431,6,2018,2018/12/20 7:08 AM,0,2,1
432,6,2018,2018/12/19 6:58 AM,0,2,1
433,6,2018,2018/12/18 7:23 AM,0,2,2
434,6,2018,2018/12/17 6:15 AM,0,2,2
435,6,2018,2018/12/16 7:04 AM,0,2,2
436,6,2018,2018/12/15 7:43 AM,0,2,2
437,6,2018,2018/12/14 7:19 AM,0,2,2
438,6,2018,2018/12/13 7:39 AM,0,3,2
439,6,2018,2018/12/12 6:45 AM,0,2,1
440,6,2018,2018/12/11 7:09 AM,0,2,2
441,6,2018,2018/12/10 7:10 AM,0,2,2
442,6,2018,2018/12/09 7:13 AM,0,2,2
443,6,2018,2018/12/08 6:58 AM,0,2,2
444,6,2018,2018/12/07 7:26 AM,0,2,2
445,6,2018,2018/12/06 7:22 AM,0,2,2
446,6,2018,2018/12/05 6:56 AM,0,2,2
447,6,2018,2018/12/04 7:58 AM,0,2,2
448,6,2018,2018/12/03 7:30 AM,0,3,2
449,6,2018,2018/12/02 7:08 AM,0,3,3
450,6,2018,2018/12/01 7:11 AM,0,3,3
451,6,2018,2018/11/30 7:37 AM,0,3,3
452,6,2018,2018/11/29 7:06 AM,0,2,2
453,6,2018,2018/11/28 7:28 AM,0,2,1
454,6,2018,2018/11/27 7:24 AM,0,2,1
455,6,2018,2018/11/26 7:37 AM,0,2,1
456,6,2018,2018/11/25 7:59 AM,0,2,2
457,6,2018,2018/11/24 7:40 AM,0,3,2
458,6,2018,2018/11/23 7:50 AM,0,2,1
459,6,2018,2018/11/22 6:50 AM,0,1,1
460,6,2018,2018/11/21 7:02 AM,0,1,1
461,6,2018,2018/11/20 7:04 AM,0,1,1
462,6,2018,2018/11/19 7:11 AM,0,1,1
463,6,2018,2018/11/18 6:46 AM,0,1,1
464,6,2018,2018/11/17 7:03 AM,0,1,1
465,6,2018,2018/11/16 6:29 AM,0,1,1
466,6,2018,2018/11/15 7:43 AM,0,1,1
467,6,2018,2018/11/12 5:41 AM,0,0,0
468,6,2018,2018/10/30 10:50 AM,0,0,0
469,6,2018,2018/09/05 11:18 AM,0,0,0
470,6,2018,2018/04/22 6:52 AM,0,2,2
471,6,2018,2018/04/21 7:22 AM,0,2,1
472,6,2018,2018/04/20 7:34 AM,0,2,1
473,6,2018,2018/04/19 6:58 AM,0,1,1
474,6,2018,2018/04/18 6:41 AM,0,1,1
475,6,2018,2018/04/17 7:00 AM,0,1,1
476,6,2018,2018/04/16 6:37 AM,0,2,2
477,6,2018,2018/04/15 6:56 AM,0,2,1
478,6,2018,2018/04/14 6:23 AM,0,2,1
479,6,2018,2018/04/13 6:57 AM,0,2,1
480,6,2018,2018/04/12 7:27 AM,0,2,2
481,6,2018,2018/04/11 6:50 AM,0,3,3
482,6,2018,2018/04/10 6:20 AM,0,2,2
483,6,2018,2018/04/09 7:23 AM,0,2,2
484,6,2018,2018/04/08 7:26 AM,0,3,3
485,6,2018,2018/04/07 7:30 AM,0,2,2
486,6,2018,2018/04/06 7:15 AM,0,1,2
487,6,2018,2018/04/05 7:01 AM,0,1,2
488,6,2018,2018/04/04 6:51 AM,0,1,1
489,6,2018,2018/04/03 7:12 AM,0,1,1
490,6,2018,2018/04/02 7:16 AM,0,2,2
491,6,2018,2018/04/01 6:33 AM,0,2,2
492,6,2018,2018/03/31 6:19 AM,0,1,1
493,6,2018,2018/03/30 6:48 AM,0,1,1
494,6,2018,2018/03/29 6:21 AM,0,1,1
495,6,2018,2018/03/28 6:53 AM,0,1,1
496,6,2018,2018/03/27 7:19 AM,0,1,1
497,6,2018,2018/03/26 7:15 AM,0,1,1
498,6,2018,2018/03/25 7:06 AM,0,2,2
499,6,2018,2018/03/24 7:02 AM,0,2,2
500,6,2018,2018/03/23 7:32 AM,0,2,3
501,6,2018,2018/03/22 7:34 AM,0,2,2
502,6,2018,2018/03/21 6:59 AM,0,1,1
503,6,2018,2018/03/20 6:43 AM,0,2,1
504,6,2018,2018/03/19 6:14 AM,0,2,2
505,6,2018,2018/03/18 6:48 AM,0,2,2
506,6,2018,2018/03/17 7:05 AM,0,2,1
507,6,2018,2018/03/16 7:25 AM,0,2,1
508,6,2018,2018/03/15 7:21 AM,0,2,2
509,6,2018,2018/03/14 6:45 AM,0,2,2
510,6,2018,2018/03/13 6:23 AM,0,1,1
511,6,2018,2018/03/12 6:14 AM,0,1,1
512,6,2018,2018/03/11 7:37 AM,0,1,1
